"";"ID_empresa";"categoria";"cla";"familia";"item";"desonerado";"CODIGO";"Descr_codigo";"UNID";"PRECO"
"1979";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0022 - ESCAVACAO MANUAL DE VALA/CAVA A FRIO EM MATERIAL DE 2¦CATEGORIA(MOLEDO OU ROCHA DECOMPOSTA),ENTRE 6,00 E 7,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0022-0";"ESCAVACAO MANUAL DE VALA/CAVA A FRIO EM MATERIAL DE 2¦CATEGORIA(MOLEDO OU ROCHA DECOMPOSTA),ENTRE 6,00 E 7,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"242.41"
"1980";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0022 - ESCAVACAO MANUAL DE VALA/CAVA A FRIO EM MATERIAL DE 2¦CATEGORIA(MOLEDO OU ROCHA DECOMPOSTA),ENTRE 6,00 E 7,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0022-A";"ESCAVACAO MANUAL DE VALA/CAVA A FRIO EM MATERIAL DE 2¦CATEGORIA(MOLEDO OU ROCHA DECOMPOSTA),ENTRE 6,00 E 7,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"210.12"
"1981";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0041 - ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ATE 1,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0041-0";"ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ATE 1,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"77.57"
"1982";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0041 - ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ATE 1,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0041-A";"ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ATE 1,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"67.23"
"1983";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0042 - ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 1,50 E 3,00M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0042-0";"ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 1,50 E 3,00M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"90.49"
"1984";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0042 - ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 1,50 E 3,00M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0042-A";"ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 1,50 E 3,00M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"78.44"
"1985";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0043 - ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 3,00 E 4,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0043-0";"ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 3,00 E 4,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"145.44"
"1986";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0043 - ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 3,00 E 4,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0043-A";"ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 3,00 E 4,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"126.07"
"1987";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0044 - ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 4,50 E 6,00M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0044-0";"ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 4,50 E 6,00M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"177.76"
"1988";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0044 - ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 4,50 E 6,00M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0044-A";"ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 4,50 E 6,00M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"154.08"
"1989";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0045 - ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 6,00 E 7,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0045-0";"ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 6,00 E 7,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"210.08"
"1990";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0045 - ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 6,00 E 7,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0045-A";"ESCAVACAO MANUAL DE VALA/CAVA EM PEDRA SOLTA DO TAMANHO MEDIO DE PEDRA DE MAO OU ARGILA RIJA,ENTRE 6,00 E 7,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"182.1"
"1991";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0047 - ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ATE 1,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0047-0";"ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ATE 1,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"88.88"
"1992";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0047 - ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ATE 1,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0047-A";"ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ATE 1,50M DE PROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"77.04"
"1993";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0048 - ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 1,50 E 3,00M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0048-0";"ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 1,50 E 3,00M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"161.6"
"1994";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0048 - ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 1,50 E 3,00M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0048-A";"ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 1,50 E 3,00M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"140.08"
"1995";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0049 - ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 3,00 E 4,50M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0049-0";"ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 3,00 E 4,50M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"242.41"
"1996";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0049 - ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 3,00 E 4,50M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0049-A";"ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 3,00 E 4,50M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"210.12"
"1997";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0050 - ESCAVACAO MANUAL DE VALA/CAVA EM LODO, ENTRE 4,50 E 6,00M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0050-0";"ESCAVACAO MANUAL DE VALA/CAVA EM LODO, ENTRE 4,50 E 6,00M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"290.89"
"1998";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0050 - ESCAVACAO MANUAL DE VALA/CAVA EM LODO, ENTRE 4,50 E 6,00M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0050-A";"ESCAVACAO MANUAL DE VALA/CAVA EM LODO, ENTRE 4,50 E 6,00M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"252.14"
"1999";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0051 - ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 6,00 E 7,50M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"FALSE";"03.001.0051-0";"ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 6,00 E 7,50M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"339.37"
"2000";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0051 - ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 6,00 E 7,50M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"TRUE";"03.001.0051-A";"ESCAVACAO MANUAL DE VALA/CAVA EM LODO,ENTRE 6,00 E 7,50M DEPROFUNDIDADE,EXCLUSIVE ESCORAMENTO E ESGOTAMENTO";"M3";"294.16"
"2001";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0061 - MARROAMENTO DE MATERIAL DE 3¦CATEGORIA(ROCHA VIVA),COM VOLUME MAXIMO DE 0,064M3,PARA REDUCAO A PEDRA DE MAO,REFERINDO-SEO PRECO AO MATERIAL SOLTO,DEPOIS DE MARROADO";"FALSE";"03.001.0061-0";"MARROAMENTO DE MATERIAL DE 3¦CATEGORIA(ROCHA VIVA),COM VOLUME MAXIMO DE 0,064M3,PARA REDUCAO A PEDRA DE MAO,REFERINDO-SEO PRECO AO MATERIAL SOLTO,DEPOIS DE MARROADO";"M3";"43.71"
"2002";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0061 - MARROAMENTO DE MATERIAL DE 3¦CATEGORIA(ROCHA VIVA),COM VOLUME MAXIMO DE 0,064M3,PARA REDUCAO A PEDRA DE MAO,REFERINDO-SEO PRECO AO MATERIAL SOLTO,DEPOIS DE MARROADO";"TRUE";"03.001.0061-A";"MARROAMENTO DE MATERIAL DE 3¦CATEGORIA(ROCHA VIVA),COM VOLUME MAXIMO DE 0,064M3,PARA REDUCAO A PEDRA DE MAO,REFERINDO-SEO PRECO AO MATERIAL SOLTO,DEPOIS DE MARROADO";"M3";"37.87"
"2003";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0065 - DESMONTE MANUAL DE BLOCO DE MATERIAL DE 3¦CATEGORIA(ROCHA VIVA),COM VOLUME ATE 1,00M3,INCLUSIVE REDUCAO A PEDRA DE MAO.PARA VOLUMES ACIMA DE 1,00M3 VER CATALOGO DE REFERENCIA";"-";"03.001.0065-1";"DESMONTE MANUAL DE BLOCO DE MATERIAL DE 3¦CATEGORIA(ROCHA VIVA),COM VOLUME ATE 1,00M3,INCLUSIVE REDUCAO A PEDRA DE MAO.PARA VOLUMES ACIMA DE 1,00M3 VER CATALOGO DE REFERENCIA";"M3";"116.44"
"2004";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0065 - DESMONTE MANUAL DE BLOCO DE MATERIAL DE 3¦CATEGORIA(ROCHA VIVA),COM VOLUME ATE 1,00M3,INCLUSIVE REDUCAO A PEDRA DE MAO.PARA VOLUMES ACIMA DE 1,00M3 VER CATALOGO DE REFERENCIA";"-";"03.001.0065-B";"DESMONTE MANUAL DE BLOCO DE MATERIAL DE 3¦CATEGORIA(ROCHA VIVA),COM VOLUME ATE 1,00M3,INCLUSIVE REDUCAO A PEDRA DE MAO.PARA VOLUMES ACIMA DE 1,00M3 VER CATALOGO DE REFERENCIA";"M3";"100.87"
"2005";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0070 - DESMONTE MANUAL EM MATERIAL DE 2¦CATEGORIA(MOLEDO OU ROCHA DECOMPOSTA).VALEM A FORMULA E AS OBSERVACOES DO ITEM 03.001.0065";"-";"03.001.0070-1";"DESMONTE MANUAL EM MATERIAL DE 2¦CATEGORIA(MOLEDO OU ROCHA DECOMPOSTA).VALEM A FORMULA E AS OBSERVACOES DO ITEM 03.001.0065";"M3";"104.8"
"2006";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0070 - DESMONTE MANUAL EM MATERIAL DE 2¦CATEGORIA(MOLEDO OU ROCHA DECOMPOSTA).VALEM A FORMULA E AS OBSERVACOES DO ITEM 03.001.0065";"-";"03.001.0070-B";"DESMONTE MANUAL EM MATERIAL DE 2¦CATEGORIA(MOLEDO OU ROCHA DECOMPOSTA).VALEM A FORMULA E AS OBSERVACOES DO ITEM 03.001.0065";"M3";"90.79"
"2007";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0071 - MARROAMENTO DE MATERIAL DE 2¦CATEGORIA(ROCHA DECOMPOSTA),COMVOLUME MAXIMO DE 0,064M3,PARA REDUCAO A PEDRA DE MAO,REFERINDO-SE O PRECO AO MATERIAL SOLTO,DEPOIS DE MARROADO";"-";"03.001.0071-1";"MARROAMENTO DE MATERIAL DE 2¦CATEGORIA(ROCHA DECOMPOSTA),COMVOLUME MAXIMO DE 0,064M3,PARA REDUCAO A PEDRA DE MAO,REFERINDO-SE O PRECO AO MATERIAL SOLTO,DEPOIS DE MARROADO";"M3";"39.34"
"2008";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0071 - MARROAMENTO DE MATERIAL DE 2¦CATEGORIA(ROCHA DECOMPOSTA),COMVOLUME MAXIMO DE 0,064M3,PARA REDUCAO A PEDRA DE MAO,REFERINDO-SE O PRECO AO MATERIAL SOLTO,DEPOIS DE MARROADO";"-";"03.001.0071-B";"MARROAMENTO DE MATERIAL DE 2¦CATEGORIA(ROCHA DECOMPOSTA),COMVOLUME MAXIMO DE 0,064M3,PARA REDUCAO A PEDRA DE MAO,REFERINDO-SE O PRECO AO MATERIAL SOLTO,DEPOIS DE MARROADO";"M3";"34.09"
"2009";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0080 - ESCAVACAO MANUAL EM MATERIAL DE 1¦CATEGORIA,A CEU ABERTO,ATE0,50M DE PROFUNDIDADE COM REMOCAO ATE 1 DAM";"-";"03.001.0080-1";"ESCAVACAO MANUAL EM MATERIAL DE 1¦CATEGORIA,A CEU ABERTO,ATE0,50M DE PROFUNDIDADE COM REMOCAO ATE 1 DAM";"M3";"38.78"
"2010";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0080 - ESCAVACAO MANUAL EM MATERIAL DE 1¦CATEGORIA,A CEU ABERTO,ATE0,50M DE PROFUNDIDADE COM REMOCAO ATE 1 DAM";"-";"03.001.0080-B";"ESCAVACAO MANUAL EM MATERIAL DE 1¦CATEGORIA,A CEU ABERTO,ATE0,50M DE PROFUNDIDADE COM REMOCAO ATE 1 DAM";"M3";"33.61"
"2011";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0085 - ESCAVACAO MANUAL EM MATERIAL DE 1¦CATEGORIA,A CEU ABERTO,PARA PROFUNDIDADES MAIORES QUE 0,50M COM REMOCAO ATE 1 DAM";"-";"03.001.0085-1";"ESCAVACAO MANUAL EM MATERIAL DE 1¦CATEGORIA,A CEU ABERTO,PARA PROFUNDIDADES MAIORES QUE 0,50M COM REMOCAO ATE 1 DAM";"M3";"52.52"
"2012";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0085 - ESCAVACAO MANUAL EM MATERIAL DE 1¦CATEGORIA,A CEU ABERTO,PARA PROFUNDIDADES MAIORES QUE 0,50M COM REMOCAO ATE 1 DAM";"-";"03.001.0085-B";"ESCAVACAO MANUAL EM MATERIAL DE 1¦CATEGORIA,A CEU ABERTO,PARA PROFUNDIDADES MAIORES QUE 0,50M COM REMOCAO ATE 1 DAM";"M3";"45.52"
"2013";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0090 - ESCAVACAO EM TUNEL DE PEQUENAS DIMENSOES,EM MATERIAL DE 1¦CATEGORIA(AREIA,ARGILA OU PICARRA),INTEIRAMENTE SECO,EM SERVICO SEMI-MECANIZADO,EXCLUSIVE ESCORAMENTO";"FALSE";"03.001.0090-0";"ESCAVACAO EM TUNEL DE PEQUENAS DIMENSOES,EM MATERIAL DE 1¦CATEGORIA(AREIA,ARGILA OU PICARRA),INTEIRAMENTE SECO,EM SERVICO SEMI-MECANIZADO,EXCLUSIVE ESCORAMENTO";"M3";"167.74"
"2014";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0090 - ESCAVACAO EM TUNEL DE PEQUENAS DIMENSOES,EM MATERIAL DE 1¦CATEGORIA(AREIA,ARGILA OU PICARRA),INTEIRAMENTE SECO,EM SERVICO SEMI-MECANIZADO,EXCLUSIVE ESCORAMENTO";"TRUE";"03.001.0090-A";"ESCAVACAO EM TUNEL DE PEQUENAS DIMENSOES,EM MATERIAL DE 1¦CATEGORIA(AREIA,ARGILA OU PICARRA),INTEIRAMENTE SECO,EM SERVICO SEMI-MECANIZADO,EXCLUSIVE ESCORAMENTO";"M3";"145.76"
"2015";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0095 - ESCAVACAO E REATERRO DE VALA,EM MATERIAL DE 1¦CATEGORIA,PARALIGACAO PREDIAL DE ESGOTO SANITARIO";"FALSE";"03.001.0095-0";"ESCAVACAO E REATERRO DE VALA,EM MATERIAL DE 1¦CATEGORIA,PARALIGACAO PREDIAL DE ESGOTO SANITARIO";"M";"39.75"
"2016";2;"
03 - MOVIMENTO DE TERRA";NA;"001 - escavaçao manual de vala/cova/ em Favela, Marroamento, Desmonte Manual, Desmonte e Marroamento, Escavação a Céu Aberto, Escavação em Túnel e Escavação e Reaterro";"0095 - ESCAVACAO E REATERRO DE VALA,EM MATERIAL DE 1¦CATEGORIA,PARALIGACAO PREDIAL DE ESGOTO SANITARIO";"TRUE";"03.001.0095-A";"ESCAVACAO E REATERRO DE VALA,EM MATERIAL DE 1¦CATEGORIA,PARALIGACAO PREDIAL DE ESGOTO SANITARIO";"M";"34.45"
